DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Germany including former GDR,2011,82.3,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Germany including former GDR,2012,82.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Germany including former GDR,2013,82.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Germany including former GDR,2014,82.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Germany including former GDR,2015,82.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Germany including former GDR,2016,82.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Germany including former GDR,2017,82.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Germany including former GDR,2018,82.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Germany including former GDR,2019,82.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Germany including former GDR,2020,82.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Germany including former GDR,2021,82.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Germany including former GDR,2022,82.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Germany including former GDR,2023,82.7,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Denmark,2000,78.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Denmark,2001,78.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Denmark,2002,78.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Denmark,2003,79.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Denmark,2004,79.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Denmark,2005,79.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Denmark,2006,80.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Denmark,2007,79.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Denmark,2008,80.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Denmark,2009,80.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Denmark,2010,80.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Denmark,2011,81.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Denmark,2012,81.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Denmark,2013,81.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Denmark,2014,82.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Denmark,2015,82.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Denmark,2016,82.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Denmark,2017,82.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Denmark,2018,82.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Denmark,2019,82.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Denmark,2020,82.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Denmark,2021,82.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Denmark,2022,82.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Denmark,2023,83.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Euro area - 19 countries  (2015-2022),2002,81.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Euro area - 19 countries  (2015-2022),2003,81.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Euro area - 19 countries  (2015-2022),2004,81.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Euro area - 19 countries  (2015-2022),2005,81.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Euro area - 19 countries  (2015-2022),2006,82.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Euro area - 19 countries  (2015-2022),2007,82.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Euro area - 19 countries  (2015-2022),2008,82.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Euro area - 19 countries  (2015-2022),2009,82.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Euro area - 19 countries  (2015-2022),2010,83.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Euro area - 19 countries  (2015-2022),2011,83.4,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Euro area - 19 countries  (2015-2022),2012,83.3,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Euro area - 19 countries  (2015-2022),2013,83.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Euro area - 19 countries  (2015-2022),2014,83.9,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Euro area - 19 countries  (2015-2022),2015,83.5,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Euro area - 19 countries  (2015-2022),2016,83.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Euro area - 19 countries  (2015-2022),2017,83.7,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Euro area - 19 countries  (2015-2022),2018,83.8,ep,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Euro area - 19 countries  (2015-2022),2019,84.1,bep,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Euro area - 19 countries  (2015-2022),2020,83.4,bp,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Euro area - 19 countries  (2015-2022),2021,83.5,bp,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Euro area - 19 countries  (2015-2022),2022,83.4,bp,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Euro area - 19 countries  (2015-2022),2023,84.0,bp,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Euro area – 20 countries (2023-2025),2021,83.4,bp,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Euro area – 20 countries (2023-2025),2022,83.3,bp,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Euro area – 20 countries (2023-2025),2023,84.0,bp,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Estonia,2000,75.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Estonia,2001,76.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Estonia,2002,76.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Estonia,2003,76.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Estonia,2004,77.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Estonia,2005,77.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Estonia,2006,77.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Estonia,2007,78.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Estonia,2008,78.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Estonia,2009,79.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Estonia,2010,80.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Estonia,2011,80.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Estonia,2012,80.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Estonia,2013,80.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Estonia,2014,81.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Estonia,2015,81.4,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Estonia,2016,81.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Estonia,2017,81.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Estonia,2018,81.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Estonia,2019,82.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Estonia,2020,82.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Estonia,2021,80.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Estonia,2022,81.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Estonia,2023,82.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2002,80.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2003,80.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2004,80.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2005,80.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2006,81.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2007,81.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2008,81.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2009,81.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2010,82.2,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2011,82.4,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2012,82.4,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2013,82.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2014,83.0,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2015,82.6,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2016,83.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2017,82.9,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2018,82.9,ep,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2002,80.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2003,80.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2004,80.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2005,80.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2006,81.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2007,81.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2008,81.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2009,81.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2010,82.1,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2011,82.4,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2012,82.3,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2013,82.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2014,82.9,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2015,82.5,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2016,82.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2017,82.8,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2018,82.9,ep,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,European Free Trade Association,2000,81.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,European Free Trade Association,2001,81.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,European Free Trade Association,2002,81.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,European Free Trade Association,2003,82.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,European Free Trade Association,2004,82.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,European Free Trade Association,2005,82.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,European Free Trade Association,2006,83.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,European Free Trade Association,2007,83.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,European Free Trade Association,2008,83.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,European Free Trade Association,2009,83.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,European Free Trade Association,2010,83.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,European Free Trade Association,2011,83.7,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,European Free Trade Association,2012,83.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,European Free Trade Association,2013,83.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,European Free Trade Association,2014,84.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,European Free Trade Association,2015,84.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,European Free Trade Association,2016,84.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,European Free Trade Association,2017,84.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,European Free Trade Association,2018,84.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,European Free Trade Association,2019,84.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,European Free Trade Association,2020,84.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,European Free Trade Association,2021,84.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,European Free Trade Association,2022,84.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,European Free Trade Association,2023,84.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Greece,2000,80.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Greece,2001,81.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Greece,2002,81.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Greece,2003,81.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Greece,2004,81.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Greece,2005,81.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Greece,2006,82.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Greece,2007,81.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Greece,2008,82.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Greece,2009,82.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Greece,2010,82.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Greece,2011,82.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Greece,2012,82.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Greece,2013,83.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Greece,2014,83.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Greece,2015,83.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Greece,2016,83.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Greece,2017,83.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Greece,2018,83.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Greece,2019,83.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Greece,2020,83.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Greece,2021,82.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Greece,2022,82.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Greece,2023,83.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Spain,2000,82.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Spain,2001,82.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Spain,2002,82.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Spain,2003,82.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Spain,2004,83.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Spain,2005,82.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Spain,2006,83.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Spain,2007,83.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Spain,2008,83.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Spain,2009,84.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Spain,2010,84.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Spain,2011,84.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Spain,2012,84.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Spain,2013,85.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Spain,2014,85.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Spain,2015,85.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Spain,2016,85.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Spain,2017,85.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Spain,2018,85.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Spain,2019,85.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Spain,2020,84.3,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Spain,2021,85.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Spain,2022,85.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,Spain,2023,85.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,European Union - 27 countries (2007-2013),2002,80.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,European Union - 27 countries (2007-2013),2003,80.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,European Union - 27 countries (2007-2013),2004,80.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,European Union - 27 countries (2007-2013),2005,80.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,European Union - 27 countries (2007-2013),2006,81.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,1 year,European Union - 27 countries (2007-2013),2007,81.5,,
