DATAFLOW,LAST UPDATE,freq,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Spain,2014,25.4,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Spain,2015,23.6,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Spain,2016,21.4,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Spain,2017,19.0,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Spain,2018,17.0,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Spain,2019,16.0,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Spain,2020,17.4,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Spain,2021,16.8,d,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Spain,2022,14.9,d,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Spain,2023,13.9,d,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Spain,2024,12.7,d,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,European Union - 27 countries (from 2020),2009,9.5,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,European Union - 27 countries (from 2020),2010,10.2,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,European Union - 27 countries (from 2020),2011,10.3,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,European Union - 27 countries (from 2020),2012,11.2,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,European Union - 27 countries (from 2020),2013,11.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,European Union - 27 countries (from 2020),2014,11.2,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,European Union - 27 countries (from 2020),2015,10.3,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,European Union - 27 countries (from 2020),2016,9.5,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,European Union - 27 countries (from 2020),2017,8.6,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,European Union - 27 countries (from 2020),2018,7.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,European Union - 27 countries (from 2020),2019,7.2,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,European Union - 27 countries (from 2020),2020,7.5,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,European Union - 27 countries (from 2020),2021,7.4,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,European Union - 27 countries (from 2020),2022,6.5,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,European Union - 27 countries (from 2020),2023,6.4,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,European Union - 27 countries (from 2020),2024,6.2,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Finland,2009,7.4,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Finland,2010,7.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Finland,2011,7.2,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Finland,2012,7.1,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Finland,2013,7.5,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Finland,2014,7.8,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Finland,2015,8.6,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Finland,2016,8.4,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Finland,2017,8.3,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Finland,2018,7.2,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Finland,2019,6.2,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Finland,2020,7.4,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Finland,2021,7.1,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Finland,2022,6.4,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Finland,2023,6.5,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Finland,2024,7.6,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,France,2009,9.2,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,France,2010,9.5,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,France,2011,9.5,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,France,2012,9.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,France,2013,10.2,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,France,2014,10.0,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,France,2015,9.9,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,France,2016,9.8,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,France,2017,9.4,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,France,2018,9.0,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,France,2019,8.4,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,France,2020,8.0,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,France,2021,7.8,d,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,France,2022,7.1,d,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,France,2023,7.2,d,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,France,2024,7.2,d,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Croatia,2009,10.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Croatia,2010,12.4,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Croatia,2011,13.8,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Croatia,2012,16.0,b,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Croatia,2013,16.8,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Croatia,2014,18.3,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Croatia,2015,17.0,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Croatia,2016,13.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Croatia,2017,11.8,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Croatia,2018,9.3,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Croatia,2019,7.1,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Croatia,2020,7.5,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Croatia,2021,8.0,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Croatia,2022,7.9,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Croatia,2023,6.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Croatia,2024,5.0,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Hungary,2009,9.0,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Hungary,2010,9.9,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Hungary,2011,10.2,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Hungary,2012,9.9,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Hungary,2013,9.5,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Hungary,2014,7.5,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Hungary,2015,6.6,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Hungary,2016,4.8,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Hungary,2017,4.3,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Hungary,2018,3.7,b,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Hungary,2019,3.3,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Hungary,2020,4.1,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Hungary,2021,4.2,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Hungary,2022,3.5,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Hungary,2023,4.2,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Hungary,2024,4.4,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Ireland,2009,9.5,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Ireland,2010,11.4,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Ireland,2011,12.5,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Ireland,2012,12.8,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Ireland,2013,12.4,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Ireland,2014,10.9,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Ireland,2015,8.9,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Ireland,2016,7.6,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Ireland,2017,6.3,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Ireland,2018,5.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Ireland,2019,4.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Ireland,2020,5.9,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Ireland,2021,6.1,b,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Ireland,2022,4.6,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Ireland,2023,4.2,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Ireland,2024,4.3,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Iceland,2009,5.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Iceland,2010,6.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Iceland,2011,6.2,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Iceland,2012,5.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Iceland,2013,5.1,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Iceland,2014,4.8,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Iceland,2015,4.1,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Iceland,2016,3.0,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Iceland,2017,2.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Iceland,2018,2.5,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Iceland,2019,3.1,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Iceland,2020,5.3,b,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Iceland,2021,6.4,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Iceland,2022,3.4,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Iceland,2023,3.1,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Iceland,2024,3.3,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Italy,2009,9.3,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Italy,2010,9.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Italy,2011,9.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Italy,2012,12.0,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Italy,2013,13.2,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Italy,2014,13.9,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Italy,2015,12.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Italy,2016,12.8,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Italy,2017,12.4,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Italy,2018,11.7,b,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Italy,2019,11.1,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Italy,2020,10.4,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Italy,2021,10.6,,
