DATAFLOW,LAST UPDATE,freq,unit,indic_il,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Denmark,2012,11.9,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Denmark,2013,11.8,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Denmark,2014,11.8,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Denmark,2015,11.9,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Denmark,2016,11.9,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Denmark,2017,11.7,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Denmark,2018,12.8,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Denmark,2019,12.5,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Denmark,2020,12.1,b,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Denmark,2021,12.8,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Denmark,2022,12.4,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Denmark,2023,12.3,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Denmark,2024,11.7,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2005,16.4,e,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2006,16.5,e,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2007,17.1,e,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2008,17.0,e,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2009,17.0,e,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2010,17.0,e,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2011,17.5,e,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2012,17.6,e,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2013,17.2,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2014,17.7,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2015,17.7,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2016,18.1,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2017,17.7,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2018,17.5,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2019,17.0,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2020,17.5,b,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2021,17.6,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area - 18 countries (2014),2005,16.3,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area - 18 countries (2014),2006,16.5,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area - 18 countries (2014),2007,17.0,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area - 18 countries (2014),2008,17.0,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area - 18 countries (2014),2009,17.1,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area - 18 countries (2014),2010,17.0,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area - 18 countries (2014),2011,17.5,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area - 18 countries (2014),2012,17.6,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area - 18 countries (2014),2013,17.3,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area - 18 countries (2014),2014,17.7,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area - 18 countries (2014),2015,17.6,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area - 18 countries (2014),2016,18.0,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area - 18 countries (2014),2017,17.7,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area - 18 countries (2014),2018,17.5,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area - 18 countries (2014),2019,16.9,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area - 18 countries (2014),2020,17.4,b,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area - 19 countries  (2015-2022),2005,16.4,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area - 19 countries  (2015-2022),2006,16.5,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area - 19 countries  (2015-2022),2007,17.1,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area - 19 countries  (2015-2022),2008,17.1,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area - 19 countries  (2015-2022),2009,17.1,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area - 19 countries  (2015-2022),2010,17.1,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area - 19 countries  (2015-2022),2011,17.6,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area - 19 countries  (2015-2022),2012,17.6,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area - 19 countries  (2015-2022),2013,17.3,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area - 19 countries  (2015-2022),2014,17.7,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area - 19 countries  (2015-2022),2015,17.7,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area - 19 countries  (2015-2022),2016,18.1,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area - 19 countries  (2015-2022),2017,17.7,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area - 19 countries  (2015-2022),2018,17.5,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area - 19 countries  (2015-2022),2019,17.0,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area - 19 countries  (2015-2022),2020,17.5,b,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area - 19 countries  (2015-2022),2021,17.6,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area – 20 countries (2023-2025),2014,17.7,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area – 20 countries (2023-2025),2015,17.7,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area – 20 countries (2023-2025),2016,18.1,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area – 20 countries (2023-2025),2017,17.8,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area – 20 countries (2023-2025),2018,17.6,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area – 20 countries (2023-2025),2019,17.0,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area – 20 countries (2023-2025),2020,17.5,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area – 20 countries (2023-2025),2021,17.7,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area – 20 countries (2023-2025),2022,17.7,,
