DATAFLOW,LAST UPDATE,freq,ind_type,unit,indic_is,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Croatia,2024,84.62,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Croatia,2025,87.22,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Hungary,2014,76.92,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Hungary,2015,75.89,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Hungary,2016,80.64,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Hungary,2017,79.35,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Hungary,2018,79.50,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Hungary,2019,82.72,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Hungary,2020,86.10,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Hungary,2021,89.13,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Hungary,2022,89.70,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Hungary,2023,91.80,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Hungary,2024,94.06,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Hungary,2025,93.47,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Ireland,2014,81.57,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Ireland,2015,81.53,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Ireland,2016,83.22,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Ireland,2017,82.41,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Ireland,2018,84.35,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Ireland,2019,90.71,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Ireland,2020,91.95,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Ireland,2021,99.23,b,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Ireland,2022,92.10,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Ireland,2023,93.48,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Ireland,2024,98.86,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Ireland,2025,99.78,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Iceland,2014,98.35,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Iceland,2017,98.37,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Iceland,2018,99.17,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Iceland,2019,99.20,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Iceland,2020,99.47,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Iceland,2021,99.50,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Italy,2014,63.89,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Italy,2015,67.86,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Italy,2016,70.95,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Italy,2017,73.35,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Italy,2018,76.52,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Italy,2019,78.34,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Italy,2020,80.83,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Italy,2021,83.92,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Italy,2022,86.14,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Italy,2023,87.71,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Italy,2024,89.93,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Italy,2025,91.08,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Lithuania,2014,73.05,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Lithuania,2015,72.40,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Lithuania,2016,75.34,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Lithuania,2017,78.51,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Lithuania,2018,80.50,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Lithuania,2019,82.27,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Lithuania,2020,83.74,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Lithuania,2021,87.54,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Lithuania,2022,88.43,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Lithuania,2023,89.01,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Lithuania,2024,89.48,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Lithuania,2025,89.70,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Luxembourg,2014,95.21,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Luxembourg,2015,97.51,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Luxembourg,2016,97.62,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Luxembourg,2017,97.48,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Luxembourg,2018,96.56,b,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Luxembourg,2019,96.61,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Luxembourg,2020,98.54,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Luxembourg,2021,98.83,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Luxembourg,2022,98.36,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Luxembourg,2023,99.40,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Luxembourg,2024,98.79,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Luxembourg,2025,99.13,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Latvia,2014,76.87,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Latvia,2015,80.01,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Latvia,2016,80.72,b,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Latvia,2017,82.31,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Latvia,2018,84.65,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Latvia,2019,86.71,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Latvia,2020,89.52,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Latvia,2021,92.23,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Latvia,2022,92.23,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Latvia,2023,92.81,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Latvia,2024,93.88,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Latvia,2025,94.93,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Montenegro,2017,73.48,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Montenegro,2018,73.88,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Montenegro,2019,75.78,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Montenegro,2020,79.01,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Montenegro,2021,83.22,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Montenegro,2022,89.79,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Montenegro,2023,89.44,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Montenegro,2024,89.72,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Montenegro,2025,95.48,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,North Macedonia,2014,69.65,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,North Macedonia,2015,72.55,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,North Macedonia,2016,75.10,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,North Macedonia,2017,75.98,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,North Macedonia,2018,80.37,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,North Macedonia,2019,82.34,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,North Macedonia,2020,83.52,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,North Macedonia,2021,87.18,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,North Macedonia,2024,92.01,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,North Macedonia,2025,92.68,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Malta,2014,74.53,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Malta,2015,77.72,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Malta,2016,78.59,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Malta,2017,81.46,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Malta,2018,82.19,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Malta,2019,86.23,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Malta,2020,87.17,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Malta,2021,87.63,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Malta,2022,92.10,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Malta,2023,92.44,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Malta,2024,93.51,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Malta,2025,96.33,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Netherlands,2014,94.00,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Last internet use: in the last 12 months,Netherlands,2015,94.26,,
