DATAFLOW,LAST UPDATE,freq,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,European Union - 27 countries (from 2020),2013,25.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,European Union - 27 countries (from 2020),2014,25.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,European Union - 27 countries (from 2020),2015,25.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,European Union - 27 countries (from 2020),2016,25.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,European Union - 27 countries (from 2020),2017,25.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,European Union - 27 countries (from 2020),2018,25.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,European Union - 27 countries (from 2020),2019,25.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,European Union - 27 countries (from 2020),2020,25.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,European Union - 27 countries (from 2020),2021,25.6,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,European Union - 27 countries (from 2020),2022,25.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,European Union - 27 countries (from 2020),2023,25.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,European Union - 27 countries (from 2020),2024,25.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Finland,2003,21.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Finland,2004,21.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Finland,2005,20.9,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Finland,2006,21.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Finland,2007,21.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Finland,2008,20.9,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Finland,2009,21.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Finland,2010,20.9,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Finland,2011,20.9,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Finland,2012,19.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Finland,2013,21.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Finland,2014,21.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Finland,2015,21.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Finland,2016,21.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Finland,2017,21.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Finland,2018,21.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Finland,2019,21.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Finland,2020,21.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Finland,2021,20.6,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Finland,2022,20.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Finland,2023,20.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Finland,2024,20.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,France,2003,22.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,France,2004,22.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,France,2005,22.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,France,2006,22.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,France,2007,22.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,France,2008,22.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,France,2009,22.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,France,2010,22.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,France,2011,22.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,France,2012,22.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,France,2013,22.9,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,France,2014,23.0,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,France,2015,23.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,France,2016,23.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,France,2017,23.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,France,2018,23.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,France,2019,22.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,France,2020,23.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,France,2021,23.0,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,France,2022,22.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,France,2023,23.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,France,2024,22.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Croatia,2002,26.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Croatia,2003,27.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Croatia,2004,27.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Croatia,2005,27.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Croatia,2006,28.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Croatia,2007,28.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Croatia,2008,28.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Croatia,2009,28.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Croatia,2010,29.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Croatia,2011,29.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Croatia,2012,29.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Croatia,2013,30.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Croatia,2014,29.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Croatia,2015,29.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Croatia,2016,29.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Croatia,2017,30.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Croatia,2018,29.9,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Croatia,2019,29.9,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Croatia,2020,30.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Croatia,2021,31.7,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Croatia,2022,31.9,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Croatia,2023,30.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Croatia,2024,29.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Hungary,2000,25.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Hungary,2001,25.4,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Hungary,2002,25.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Hungary,2003,26.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Hungary,2004,26.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Hungary,2005,26.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Hungary,2006,26.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Hungary,2007,26.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Hungary,2008,26.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Hungary,2009,26.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Hungary,2010,26.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Hungary,2011,26.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Hungary,2012,26.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Hungary,2013,26.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Hungary,2014,26.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Hungary,2015,26.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Hungary,2016,26.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Hungary,2017,26.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Hungary,2018,26.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Hungary,2019,26.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Hungary,2020,26.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Hungary,2021,26.0,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Hungary,2022,25.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Hungary,2023,25.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Hungary,2024,25.9,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Ireland,2006,24.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Ireland,2007,24.7,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Ireland,2008,24.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Ireland,2009,24.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Ireland,2010,24.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Ireland,2011,24.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Ireland,2012,24.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Ireland,2013,24.9,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Ireland,2014,25.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Ireland,2015,25.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Ireland,2016,25.9,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Ireland,2017,25.6,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Ireland,2018,25.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Ireland,2019,26.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Ireland,2020,27.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Ireland,2021,27.4,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Ireland,2022,26.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Ireland,2023,27.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Ireland,2024,26.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Italy,2004,28.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Italy,2005,28.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Italy,2006,28.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Italy,2007,28.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Italy,2008,28.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Italy,2009,28.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Italy,2010,28.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Italy,2011,28.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Italy,2012,28.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Italy,2013,28.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Italy,2014,28.9,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Italy,2015,29.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Italy,2016,29.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Italy,2017,29.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Italy,2018,29.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Italy,2019,29.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Italy,2020,29.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Italy,2021,29.0,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Italy,2022,29.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Italy,2023,29.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Italy,2024,29.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Lithuania,2002,26.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Lithuania,2003,27.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Lithuania,2004,27.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Lithuania,2005,27.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Lithuania,2006,27.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Lithuania,2007,27.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Lithuania,2008,25.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Lithuania,2009,25.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Lithuania,2010,25.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Lithuania,2011,25.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Lithuania,2012,25.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Lithuania,2013,24.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Lithuania,2014,25.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Lithuania,2015,24.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Lithuania,2016,24.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Lithuania,2017,24.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Lithuania,2018,24.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Lithuania,2019,24.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Lithuania,2020,24.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Lithuania,2021,24.2,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Lithuania,2022,23.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Lithuania,2023,23.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Lithuania,2024,22.9,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Luxembourg,2000,24.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Luxembourg,2001,25.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Luxembourg,2002,24.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Luxembourg,2003,25.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Luxembourg,2004,25.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Luxembourg,2005,25.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Luxembourg,2006,25.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Luxembourg,2007,25.9,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Luxembourg,2008,25.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Luxembourg,2009,25.3,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Luxembourg,2010,25.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Luxembourg,2011,25.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Luxembourg,2012,25.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Luxembourg,2013,25.9,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Luxembourg,2014,25.9,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Luxembourg,2015,25.6,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Luxembourg,2016,25.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Luxembourg,2017,25.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Luxembourg,2018,25.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Luxembourg,2019,26.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Luxembourg,2020,25.9,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Luxembourg,2021,26.3,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Luxembourg,2022,26.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Luxembourg,2023,26.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Luxembourg,2024,26.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Latvia,2002,26.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Latvia,2003,25.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Latvia,2004,26.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Latvia,2005,26.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Latvia,2006,26.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Latvia,2007,26.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Latvia,2008,26.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Latvia,2009,26.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Latvia,2010,27.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Latvia,2011,26.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Latvia,2012,26.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Latvia,2013,26.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Latvia,2014,26.9,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Latvia,2015,26.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Latvia,2016,26.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Latvia,2017,26.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Latvia,2018,25.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Latvia,2019,24.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Latvia,2020,25.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Latvia,2021,25.8,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Latvia,2022,25.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Latvia,2023,25.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Latvia,2024,25.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Montenegro,2011,29.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Montenegro,2012,27.9,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Montenegro,2013,28.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Montenegro,2014,29.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Montenegro,2015,29.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Montenegro,2016,29.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Montenegro,2017,30.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Montenegro,2018,30.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Montenegro,2019,31.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,Montenegro,2020,31.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,North Macedonia,2006,25.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,North Macedonia,2007,26.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,North Macedonia,2008,26.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,North Macedonia,2009,26.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,North Macedonia,2010,26.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,North Macedonia,2011,26.9,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,North Macedonia,2012,27.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,North Macedonia,2013,27.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,North Macedonia,2014,27.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,North Macedonia,2015,27.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,North Macedonia,2016,27.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,North Macedonia,2017,27.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,North Macedonia,2018,27.9,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,North Macedonia,2019,28.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,North Macedonia,2020,28.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Females,North Macedonia,2021,28.0,b,
